applicant_id,age,gender,marital_status,city_tier,state,employment_type,bank_account_vintage_years,monthly_income_inr,existing_loans_count,existing_emi_monthly_inr,credit_utilization_ratio_pct,num_credit_inquiries_last_6m,late_payments_last_12m,loan_amount_requested_inr,loan_tenure_months,loan_purpose,collateral_provided,cibil_score,interest_rate_offered_pct,default_risk_score,default_flag
APP101475,34,Male,Married,Tier 2,Andhra Pradesh,Self-Employed Professional,2.0,122200,0,14000.0,36.0,1.0,1,112000,48,Personal Expense,No,626,24.88,0.35,0
APP121161,21,Female,Married,Tier 2,Telangana,Business Owner,0.5,73200,0,12200.0,32.8,2.0,4,233000,24,Medical Emergency,No,590,25.82,11.74,0
APP100536,30,Male,Married,Tier 2,Punjab,Salaried - Private,0.8,33700,0,5100.0,57.2,1.0,0,156000,36,Wedding,Yes,583,19.36,0.82,0
APP116451,33,Female,Single,Tier 3,Andhra Pradesh,Salaried - Private,6.2,34500,2,11600.0,12.8,2.0,1,56000,36,Debt Consolidation,No,672,19.0,0.88,0
APP116427,30,Male,Married,Tier 3,Haryana,Self-Employed Professional,15.3,25600,2,5600.0,63.0,1.0,0,339000,36,Home Renovation,Yes,671,18.71,0.68,0
APP115252,36,Male,Married,Tier 2,Maharashtra,Self-Employed Professional,1.3,17100,3,3500.0,58.3,1.0,3,187000,36,Personal Expense,Yes,553,22.08,5.2,0
APP122275,38,Female,Married,Tier 1,West Bengal,Salaried - Private,4.6,72500,0,12100.0,37.7,0.0,0,32000,36,Debt Consolidation,Yes,663,19.8,0.25,0
APP118872,32,Male,Married,Tier 3,Karnataka,Salaried - Government,7.2,12000,1,2700.0,56.5,0.0,2,61000,72,Personal Expense,No,531,21.52,6.36,0
APP102885,38,Male,Married,Tier 2,Tamil Nadu,Salaried - Private,3.0,94100,0,5700.0,46.8,2.0,2,96000,24,Personal Expense,Yes,625,23.63,0.25,0
APP114587,30,Female,Single,Tier 2,Tamil Nadu,Salaried - Government,6.3,23900,1,6000.0,67.1,0.0,3,112000,48,Wedding,No,581,23.35,3.49,0
APP102842,40,Female,Single,Tier 1,West Bengal,Salaried - Private,2.0,21400,2,2100.0,87.9,0.0,1,327000,36,Home Renovation,No,607,20.75,5.7,0
APP113977,46,Female,Married,Tier 3,Andhra Pradesh,Self-Employed Professional,1.0,36400,0,0.0,17.0,0.0,0,292000,72,Personal Expense,No,743,13.35,0.03,0
APP124634,39,Male,Single,Tier 3,Rajasthan,Salaried - Private,1.7,42500,1,9400.0,19.7,0.0,0,42000,12,Debt Consolidation,No,747,15.27,0.07,0
APP107117,25,Female,Married,Tier 3,West Bengal,Self-Employed Professional,5.6,40300,1,7000.0,50.7,3.0,1,101000,60,Personal Expense,No,564,23.97,12.82,0
APP119069,31,Male,Married,Tier 2,Punjab,Salaried - Private,3.9,23100,2,8100.0,47.1,1.0,1,49000,84,Wedding,No,625,25.83,2.74,0
APP110761,36,Male,Married,Tier 2,West Bengal,Salaried - Private,8.2,27100,2,8100.0,66.8,0.0,2,140000,48,Debt Consolidation,No,597,20.18,4.82,0
APP110840,31,Male,Married,Tier 2,Andhra Pradesh,Salaried - Private,1.1,44900,2,16200.0,49.1,1.0,2,173000,48,Business Expansion,No,538,21.22,20.64,0
APP121479,61,Male,Married,Tier 2,West Bengal,Salaried - Private,7.6,31200,0,6100.0,79.0,2.0,2,127000,48,Debt Consolidation,No,598,21.3,1.38,0
APP113620,30,Male,Single,Tier 1,Punjab,Salaried - Private,4.6,39900,1,4900.0,41.5,0.0,1,60000,48,Business Expansion,No,644,20.8,0.32,0
APP121393,34,Male,Married,Tier 3,Uttar Pradesh,Salaried - Government,17.8,22300,5,7000.0,59.7,2.0,1,194000,84,Education,Yes,601,23.11,5.72,0
APP107303,34,Female,Single,Tier 2,Haryana,Self-Employed Professional,0.6,56000,1,15700.0,49.8,1.0,0,86000,48,Personal Expense,No,597,22.58,3.62,0
APP105325,50,Male,Widowed,Tier 1,Kerala,Salaried - Private,1.6,38500,1,12300.0,26.2,0.0,1,261000,24,Medical Emergency,Yes,610,22.09,2.7,0
APP124696,54,Male,Married,Tier 3,Tamil Nadu,Salaried - Government,0.5,90200,1,19800.0,22.4,2.0,0,224000,36,Home Renovation,No,607,20.82,1.79,0
APP103673,21,Male,Single,Tier 2,Kerala,Salaried - Private,1.8,71000,1,14200.0,28.6,1.0,2,168000,12,Education,No,576,23.26,5.07,0
APP116674,32,Female,Married,Tier 1,Gujarat,Salaried - Private,0.5,67600,1,6300.0,40.3,1.0,3,146000,12,Education,No,635,20.68,0.6,0
APP112365,40,Male,Married,Tier 3,Haryana,Salaried - Private,,30800,2,2400.0,52.8,3.0,2,103000,12,Business Expansion,No,623,19.56,1.44,0
APP108274,45,Male,Widowed,Tier 1,Punjab,Salaried - Government,1.0,19600,2,5800.0,66.6,0.0,0,136000,36,Business Expansion,No,499,21.53,10.59,0
APP100959,39,Male,Married,Tier 2,Telangana,Salaried - PSU,2.5,26100,2,9700.0,22.7,3.0,0,103000,24,Business Expansion,No,642,25.01,2.18,0
APP112396,21,Other,Married,Tier 1,Rajasthan,Self-Employed Professional,0.5,29500,1,2800.0,36.2,0.0,2,153000,60,Wedding,No,604,23.14,1.69,0
APP101818,39,Male,Married,Tier 1,Delhi NCR,Self-Employed Professional,7.2,66400,0,6600.0,60.6,1.0,4,147000,24,Wedding,Yes,571,23.07,2.04,0
APP114279,28,Male,Married,Tier 1,Uttar Pradesh,Self-Employed Professional,1.8,94500,0,11300.0,58.1,0.0,0,400000,72,Home Renovation,No,668,15.9,0.37,0
APP117917,38,Male,Married,Tier 3,Uttar Pradesh,Self-Employed Professional,5.6,12000,0,0.0,19.1,1.0,0,117000,24,Personal Expense,No,781,12.26,0.07,0
APP105076,39,Male,Married,Tier 1,Gujarat,Business Owner,2.2,52700,1,13200.0,56.3,1.0,3,86000,48,Home Renovation,No,530,22.74,8.99,0
APP116790,22,Male,Married,Tier 3,Gujarat,Salaried - Government,2.9,45200,1,15100.0,31.9,2.0,2,186000,48,Home Renovation,No,581,20.08,9.57,0
APP101747,38,Male,Married,Tier 2,Rajasthan,Salaried - Private,3.4,65500,1,,7.1,3.0,0,161000,60,Debt Consolidation,No,683,19.74,0.2,0
APP100323,42,Female,Married,Tier 1,Telangana,Salaried - PSU,0.7,75400,0,10600.0,58.5,0.0,6,541000,60,Education,Yes,517,21.07,11.93,0
APP110296,32,Female,Single,Tier 2,Madhya Pradesh,Salaried - Private,0.8,122000,1,37700.0,59.2,1.0,1,79000,36,Home Renovation,No,642,19.79,1.8,0
APP112750,30,Male,Married,Tier 3,Delhi NCR,Self-Employed Professional,1.9,45500,2,8500.0,29.2,2.0,2,89000,48,Personal Expense,Yes,593,23.98,1.44,0
APP110012,39,Male,Married,Tier 2,Uttar Pradesh,Salaried - Government,3.8,41900,0,5300.0,32.9,1.0,1,143000,60,Home Renovation,No,673,15.1,1.21,0
APP119762,27,Male,Single,Tier 2,Haryana,Self-Employed Professional,,56400,1,18600.0,42.9,1.0,1,100000,60,Personal Expense,Yes,641,20.88,0.35,0
APP122707,47,Male,Single,Tier 2,Madhya Pradesh,Salaried - Private,13.6,28800,0,6000.0,9.3,1.0,4,82000,24,Medical Emergency,No,632,21.75,3.29,0
APP103784,51,Female,Single,Tier 1,Uttar Pradesh,Salaried - Government,7.7,44700,2,8600.0,6.6,1.0,1,320000,72,Wedding,No,651,15.06,4.2,0
APP120798,31,Male,Single,Tier 3,Rajasthan,Salaried - PSU,4.5,16000,2,3700.0,49.1,2.0,3,104000,36,Wedding,No,562,25.32,13.51,0
APP123768,50,Male,Married,Tier 1,Punjab,Salaried - Government,1.9,111800,0,15500.0,51.5,0.0,1,220000,72,Education,No,585,24.61,1.31,0
APP108483,45,Male,Married,Tier 2,Gujarat,Salaried - Private,6.1,111500,0,28600.0,57.7,2.0,1,67000,36,Personal Expense,No,564,25.64,5.4,0
APP124716,58,Male,Married,Tier 1,Haryana,Salaried - PSU,2.7,145900,1,44800.0,68.9,1.0,2,91000,12,Personal Expense,No,541,19.39,5.32,0
APP113836,48,Male,Married,Tier 2,Tamil Nadu,Business Owner,15.0,64600,0,0.0,20.3,0.0,1,404000,36,Business Expansion,Yes,756,13.29,0.05,0
APP102281,35,Male,Single,Tier 1,Maharashtra,Salaried - PSU,6.7,157500,0,2900.0,69.3,2.0,2,516000,48,Vehicle Purchase,No,580,22.05,1.4,0
APP113514,24,Male,Married,Tier 3,Kerala,Self-Employed Professional,0.5,37500,1,11800.0,68.0,2.0,2,358000,48,Wedding,Yes,552,21.55,4.92,1
APP121714,26,Female,Married,Tier 1,Tamil Nadu,Salaried - Government,1.2,64400,3,9200.0,59.0,0.0,0,37000,24,Home Renovation,No,641,22.51,0.28,0
APP124101,35,Male,Single,Tier 2,Tamil Nadu,Salaried - PSU,0.8,73400,0,11700.0,15.6,0.0,1,78000,36,Personal Expense,No,687,16.63,0.35,0
APP118999,42,Female,Married,Tier 3,Punjab,Salaried - Private,1.8,70900,2,26400.0,31.6,0.0,2,100000,48,Personal Expense,No,543,25.69,8.71,0
APP110462,44,Male,Married,Tier 3,Kerala,Salaried - PSU,1.5,24000,0,5600.0,31.5,2.0,1,255000,36,Wedding,Yes,591,25.7,1.98,0
APP124825,38,Male,Divorced,Tier 2,Madhya Pradesh,Self-Employed Professional,4.5,69500,2,5700.0,48.4,1.0,1,194000,24,Personal Expense,Yes,636,23.06,0.26,0
APP106815,35,Male,Married,Tier 2,Delhi NCR,Salaried - Private,1.9,33800,1,5000.0,53.7,0.0,1,228000,24,Personal Expense,Yes,587,24.35,0.74,0
APP116798,27,Female,Single,Tier 1,Maharashtra,Salaried - Private,9.1,43200,1,8500.0,43.6,0.0,2,68000,60,Vehicle Purchase,No,602,24.31,3.51,0
APP107955,21,Female,Married,Tier 1,Uttar Pradesh,Salaried - Private,1.1,45800,3,16600.0,63.5,1.0,1,254000,60,Debt Consolidation,No,569,22.1,7.57,0
APP104293,47,Male,Single,Tier 3,Punjab,Salaried - Private,2.2,40500,0,7000.0,54.5,1.0,3,48000,48,Medical Emergency,No,578,20.02,3.04,0
APP106244,49,Female,Single,Tier 3,Gujarat,Salaried - Private,4.4,30000,0,6900.0,41.6,1.0,2,96000,24,Wedding,No,631,22.68,3.01,0
APP122931,24,Male,Single,Tier 2,Andhra Pradesh,Salaried - Private,6.0,78400,0,,23.9,1.0,0,178000,36,Business Expansion,No,719,13.49,0.82,0
APP104519,21,Male,Single,Tier 1,West Bengal,Self-Employed Professional,3.5,81900,0,7500.0,55.2,2.0,1,315000,36,Vehicle Purchase,No,640,25.12,0.81,0
APP115259,33,Male,Married,Tier 3,Karnataka,Salaried - Private,6.5,17200,2,4400.0,59.4,1.0,4,423000,36,Debt Consolidation,Yes,526,24.17,36.56,0
APP120014,39,Female,Married,Tier 1,Tamil Nadu,Salaried - Private,1.2,25900,2,4500.0,75.3,3.0,2,292000,36,Wedding,No,580,20.38,25.42,0
APP103843,52,Female,Widowed,Tier 2,Karnataka,Salaried - Private,4.6,30900,0,7100.0,20.9,4.0,1,337000,48,Home Renovation,No,649,24.74,4.6,0
APP123908,37,Female,Divorced,Tier 2,Uttar Pradesh,Salaried - Government,1.2,12000,2,2800.0,43.1,2.0,2,343000,36,Home Renovation,No,546,24.14,41.38,0
APP122927,37,Male,Single,Tier 2,Telangana,Salaried - Private,1.4,30700,1,10900.0,54.9,1.0,1,388000,72,Wedding,No,605,19.32,13.33,0
APP102851,48,Male,Single,Tier 1,Delhi NCR,Salaried - Private,0.9,32900,0,4900.0,22.7,0.0,1,253000,36,Medical Emergency,No,745,13.22,0.07,0
APP112570,37,Male,Divorced,Tier 1,Madhya Pradesh,Business Owner,11.0,63200,1,11800.0,12.2,0.0,1,52000,12,Personal Expense,No,686,18.86,0.98,0
APP113073,47,Male,Single,Tier 2,Maharashtra,Salaried - PSU,3.8,50000,1,11000.0,67.0,0.0,5,101000,24,Business Expansion,No,552,24.37,9.75,0
APP105815,31,Female,Single,Tier 1,Maharashtra,Self-Employed Professional,1.3,142000,1,21800.0,39.1,1.0,2,106000,36,Personal Expense,No,591,20.71,2.52,0
APP112591,43,Male,Married,Tier 1,Uttar Pradesh,Salaried - PSU,12.5,52000,1,11600.0,32.0,1.0,2,177000,48,Home Renovation,No,659,17.59,0.39,0
APP108157,21,Female,Widowed,Tier 3,Rajasthan,Salaried - Private,0.5,33700,1,4800.0,47.9,3.0,3,101000,36,Vehicle Purchase,No,568,20.91,3.63,0
APP109153,39,Male,Married,Tier 2,Tamil Nadu,Self-Employed Professional,3.0,71900,0,12500.0,84.1,1.0,4,152000,84,Medical Emergency,No,551,25.79,7.06,1
APP106379,34,Male,Married,Tier 3,Tamil Nadu,Salaried - PSU,,17200,2,2800.0,32.1,0.0,1,163000,60,Business Expansion,No,638,23.45,2.15,0
APP115443,34,Male,Married,Tier 1,Gujarat,Self-Employed Professional,1.4,195000,0,50500.0,8.2,2.0,0,174000,60,Medical Emergency,No,678,18.18,0.93,0
APP100397,37,Male,Single,Tier 3,Andhra Pradesh,Business Owner,0.6,70700,0,8900.0,46.2,2.0,1,75000,36,Medical Emergency,No,638,25.66,0.61,0
APP106878,35,Male,Married,Tier 1,Karnataka,Business Owner,3.6,50200,0,9600.0,46.9,0.0,1,249000,60,Personal Expense,No,643,23.01,0.95,0
APP121803,43,Male,Single,Tier 2,Maharashtra,Self-Employed Professional,5.2,23600,0,4000.0,75.3,0.0,1,170000,24,Education,No,571,23.6,4.86,0
APP101201,31,Male,Married,Tier 2,Karnataka,Salaried - Private,0.5,80200,3,23300.0,25.9,1.0,0,194000,48,Personal Expense,Yes,676,16.13,0.15,0
APP106384,40,Male,Married,Tier 3,Kerala,Salaried - Government,1.0,17100,1,2600.0,14.0,0.0,0,111000,60,Personal Expense,No,701,13.29,0.18,0
APP108550,37,Female,Married,Tier 2,Telangana,Business Owner,2.5,42500,0,7600.0,22.3,2.0,0,76000,72,Medical Emergency,No,712,15.11,0.24,0
APP100516,41,Male,Married,Tier 3,Rajasthan,Salaried - Private,0.5,23500,0,,49.1,2.0,2,375000,60,Personal Expense,No,665,17.64,1.03,0
APP103588,28,Female,Married,Tier 3,Punjab,Salaried - Government,5.1,25000,1,0.0,7.0,1.0,2,44000,12,Personal Expense,No,677,17.64,0.34,0
APP102250,26,Female,Married,Tier 2,Uttar Pradesh,Salaried - Private,0.5,26600,1,7100.0,3.6,2.0,0,151000,36,Home Renovation,No,659,17.34,0.62,0
APP118161,34,Female,Divorced,Tier 1,West Bengal,Salaried - Private,0.8,28300,0,4600.0,0.0,3.0,0,84000,24,Home Renovation,No,645,25.31,0.44,0
APP101457,36,Male,Single,Tier 1,Maharashtra,Salaried - Private,2.3,54400,1,11600.0,51.2,1.0,1,166000,36,Education,No,624,19.56,3.51,0
APP104556,38,Male,Married,Tier 1,Bihar,Salaried - Private,2.7,48800,2,3600.0,55.9,2.0,4,141000,60,Home Renovation,No,516,24.42,8.86,0
APP107516,42,Female,Married,Tier 2,Madhya Pradesh,Salaried - Private,1.7,79200,0,5400.0,35.6,4.0,1,134000,36,Business Expansion,No,607,22.93,1.16,0
APP120975,42,Female,Married,Tier 3,Gujarat,Salaried - Private,7.3,12400,0,700.0,58.0,0.0,1,275000,36,Home Renovation,Yes,621,19.07,2.56,0
APP118688,46,Female,Married,Tier 2,Andhra Pradesh,Salaried - PSU,1.0,20300,1,3600.0,35.2,1.0,3,51000,48,Personal Expense,Yes,611,21.09,1.38,0
APP113758,35,Female,Married,Tier 2,Kerala,Salaried - Government,0.6,85600,0,15900.0,20.7,0.0,1,70000,48,Medical Emergency,No,683,18.6,0.2,0
APP103351,39,Male,Single,Tier 2,Maharashtra,Salaried - Private,0.9,95000,1,17300.0,40.2,0.0,1,129000,60,Wedding,Yes,656,19.32,0.16,0
APP119137,48,Female,Single,Tier 1,Haryana,Salaried - Private,3.8,76400,1,20700.0,47.7,0.0,4,134000,12,Personal Expense,Yes,550,24.56,4.24,0
APP102168,28,Male,Single,Tier 1,Madhya Pradesh,Salaried - Private,0.5,41200,2,9100.0,18.2,0.0,1,175000,24,Home Renovation,No,601,25.22,2.18,0
APP122511,36,Male,Single,Tier 1,Kerala,Business Owner,0.7,234900,0,46500.0,46.5,1.0,1,168000,24,Education,No,564,20.14,9.27,0
APP105474,37,Female,Married,Tier 1,Andhra Pradesh,Self-Employed Professional,11.6,67500,0,13300.0,40.2,0.0,1,177000,48,Education,No,624,24.8,1.43,0
APP112136,36,Female,Married,Tier 1,Andhra Pradesh,Salaried - Private,4.6,60100,2,19600.0,27.1,1.0,1,126000,72,Personal Expense,No,608,21.68,1.4,0
APP106599,46,Male,Married,Tier 3,Madhya Pradesh,Self-Employed Professional,1.6,82100,0,20500.0,21.6,4.0,0,66000,84,Wedding,No,617,25.11,0.49,0
APP117355,45,Female,Married,Tier 3,Kerala,Salaried - Private,21.1,74500,0,3200.0,39.2,3.0,1,119000,48,Wedding,No,705,13.21,0.37,0
APP103189,23,Female,Married,Tier 1,Uttar Pradesh,Salaried - Government,,36800,2,7800.0,37.5,2.0,1,35000,24,Vehicle Purchase,No,648,25.54,1.23,0
APP101056,36,Male,Single,Tier 2,Punjab,Salaried - PSU,0.7,31500,0,7900.0,49.1,1.0,2,47000,36,Debt Consolidation,No,554,23.64,6.9,0
APP116811,21,Male,Married,Tier 1,Bihar,Salaried - Private,2.9,62200,3,11900.0,65.0,2.0,3,104000,24,Home Renovation,No,575,21.45,7.39,0
APP120027,40,Female,Married,Tier 1,Rajasthan,Salaried - Private,3.9,40600,2,10400.0,56.3,0.0,1,111000,84,Medical Emergency,No,578,22.36,1.78,0
APP113169,49,Male,Married,Tier 2,Madhya Pradesh,Salaried - PSU,2.7,101300,0,13200.0,19.2,1.0,1,138000,24,Personal Expense,No,622,23.18,0.54,0
APP110772,48,Male,Widowed,Tier 2,Punjab,Salaried - Private,2.0,27700,2,6700.0,29.2,2.0,1,83000,60,Personal Expense,No,536,19.71,10.58,0
APP108240,24,Female,Divorced,Tier 2,Andhra Pradesh,Salaried - Government,5.6,35900,2,13100.0,25.2,0.0,2,149000,36,Medical Emergency,Yes,579,19.06,2.74,0
APP104520,25,Male,Married,Tier 2,Haryana,Salaried - Private,2.5,44700,0,9300.0,74.4,2.0,7,69000,60,Wedding,No,463,19.92,85.34,1
APP105098,26,Female,Married,Tier 2,Tamil Nadu,Salaried - Government,6.6,84000,0,5000.0,35.7,1.0,0,143000,24,Medical Emergency,No,663,19.85,0.05,0
APP113365,36,Female,Married,Tier 3,Andhra Pradesh,Salaried - PSU,10.6,27600,0,4500.0,34.3,4.0,2,91000,48,Wedding,No,626,24.51,4.83,0
APP114417,30,Male,Single,Tier 1,Karnataka,Salaried - Private,0.8,42100,3,7800.0,66.1,0.0,4,206000,24,Wedding,No,547,22.77,16.94,0
APP115794,37,Female,Divorced,Tier 3,Gujarat,Salaried - Private,0.5,45300,2,12500.0,32.3,2.0,2,268000,24,Education,No,631,21.42,5.35,0
APP124238,29,Male,Divorced,Tier 2,Gujarat,Business Owner,,32500,0,2400.0,46.3,2.0,6,200000,12,Wedding,No,520,19.32,15.22,0
APP103634,33,Female,Widowed,Tier 1,West Bengal,Salaried - Private,0.5,37400,0,9000.0,20.4,3.0,0,136000,24,Wedding,Yes,662,15.34,0.99,0
APP107841,21,Male,Married,Tier 1,West Bengal,Salaried - Private,8.8,94600,0,14000.0,43.2,1.0,1,254000,36,Wedding,Yes,633,19.29,0.15,0
APP119587,47,Male,Single,Tier 3,Andhra Pradesh,Business Owner,1.4,32400,3,8900.0,55.2,3.0,0,45000,24,Personal Expense,Yes,597,23.15,3.57,0
APP123284,29,Male,Married,Tier 1,Gujarat,Self-Employed Professional,1.0,35200,0,10600.0,76.3,5.0,2,55000,36,Vehicle Purchase,No,480,23.39,24.94,1
APP100852,43,Female,Married,Tier 3,Gujarat,Salaried - Private,2.2,42700,3,10800.0,54.2,1.0,1,127000,12,Vehicle Purchase,No,596,19.12,4.2,0
APP120728,41,Male,Single,Tier 2,Gujarat,Business Owner,17.7,67500,0,14900.0,32.3,1.0,3,44000,36,Home Renovation,No,725,12.57,0.63,0
APP118008,25,Male,Married,Tier 1,Rajasthan,Business Owner,3.8,41500,2,10000.0,78.5,1.0,2,228000,12,Business Expansion,No,482,22.29,30.78,0
APP112431,33,Female,Married,Tier 2,Tamil Nadu,Salaried - Private,4.3,21200,1,5100.0,42.2,0.0,3,168000,60,Vehicle Purchase,Yes,546,22.37,5.07,0
APP106069,26,Male,Divorced,Tier 3,Gujarat,Business Owner,12.8,17500,0,2800.0,62.3,1.0,1,239000,84,Personal Expense,No,636,19.04,3.91,1
APP124526,57,Male,Married,Tier 2,Bihar,Salaried - Private,10.1,165800,1,41200.0,51.5,1.0,2,58000,36,Debt Consolidation,No,535,23.93,5.9,0
APP106874,24,Male,Single,Tier 2,Karnataka,Salaried - Private,5.2,21000,3,3600.0,47.3,2.0,0,125000,48,Education,Yes,649,23.83,0.12,0
APP124185,22,Male,Married,Tier 1,Rajasthan,Salaried - Government,4.0,46600,0,6500.0,94.7,2.0,2,59000,24,Personal Expense,No,552,20.66,7.65,0
APP124555,34,Female,Married,Tier 1,Uttar Pradesh,Salaried - Private,5.4,63600,1,15700.0,70.8,2.0,2,340000,12,Debt Consolidation,No,539,21.28,12.04,0
APP105117,33,Female,Widowed,Tier 1,Bihar,Salaried - Private,2.2,43800,3,7800.0,78.4,4.0,3,253000,36,Vehicle Purchase,Yes,520,24.24,17.33,1
APP119634,43,Male,Married,Tier 3,Andhra Pradesh,Business Owner,3.9,17700,2,6800.0,61.9,3.0,1,177000,12,Wedding,No,588,19.16,20.76,0
APP115666,40,Male,Single,Tier 2,Kerala,Self-Employed Professional,2.7,170000,0,7100.0,47.2,1.0,1,95000,36,Wedding,No,701,15.31,0.09,0
APP102559,48,Male,Widowed,Tier 1,Tamil Nadu,Salaried - PSU,3.3,65700,3,20300.0,86.1,1.0,2,60000,48,Education,No,467,21.25,21.05,0
APP123919,30,Female,Married,Tier 2,Tamil Nadu,Salaried - Private,0.8,38400,0,10900.0,50.5,0.0,1,139000,48,Vehicle Purchase,Yes,576,21.88,2.55,0
APP102748,33,Male,Married,Tier 3,Gujarat,Salaried - Private,1.6,33800,2,15900.0,18.0,1.0,1,96000,24,Home Renovation,Yes,628,20.81,3.95,0
APP111988,25,Male,Divorced,Tier 1,Gujarat,Self-Employed Professional,5.6,94600,4,34200.0,49.8,2.0,1,46000,36,Personal Expense,No,568,22.97,10.76,0
APP118927,21,Male,Single,Tier 3,Karnataka,Salaried - Private,7.2,17800,1,6100.0,10.7,2.0,2,85000,48,Education,No,679,19.02,2.24,0
APP106210,29,Female,Married,Tier 3,Kerala,Salaried - Private,0.5,21700,3,4400.0,67.6,1.0,1,66000,36,Debt Consolidation,No,496,24.87,16.78,0
APP109942,23,Male,Married,Tier 3,Karnataka,Salaried - Private,2.2,31900,1,5500.0,39.4,3.0,2,167000,12,Wedding,Yes,587,19.67,1.18,0
APP120537,39,Male,Single,Tier 3,Karnataka,Business Owner,4.5,112100,2,19100.0,31.0,1.0,2,67000,72,Business Expansion,No,582,25.83,2.54,0
APP123808,35,Male,Single,Tier 1,Telangana,Business Owner,0.9,61600,1,8400.0,18.2,3.0,4,138000,24,Medical Emergency,No,589,22.35,7.24,0
APP110628,24,Female,Married,Tier 3,West Bengal,Self-Employed Professional,0.5,20000,0,4000.0,19.9,3.0,0,65000,48,Business Expansion,No,637,20.23,0.85,0
APP117288,36,Male,Divorced,Tier 1,Gujarat,Salaried - Private,2.4,106400,3,35000.0,49.4,0.0,2,220000,24,Home Renovation,No,573,22.82,4.85,0
APP105923,24,Female,Single,Tier 1,Haryana,Salaried - PSU,0.5,33400,1,4500.0,58.2,1.0,0,168000,36,Debt Consolidation,Yes,713,12.52,0.18,0
APP118216,32,Male,Married,Tier 1,Kerala,Salaried - Private,0.7,186500,1,39900.0,50.6,1.0,1,92000,24,Wedding,No,608,23.36,1.76,0
APP108900,54,Male,Married,Tier 1,Madhya Pradesh,Salaried - Private,,44600,0,3100.0,88.8,4.0,5,69000,36,Debt Consolidation,No,460,22.35,36.72,0
APP118006,36,Male,Single,Tier 1,Telangana,Self-Employed Professional,2.5,75000,1,18300.0,17.9,0.0,1,278000,72,Education,No,697,15.98,0.32,0
APP121113,37,Female,Married,Tier 1,Haryana,Salaried - Government,1.1,54000,1,20200.0,48.3,0.0,0,141000,24,Wedding,No,618,23.77,2.15,0
APP104442,35,Male,Single,Tier 2,Karnataka,Salaried - Government,6.5,52100,3,13200.0,78.9,1.0,0,171000,36,Personal Expense,Yes,613,23.27,0.29,0
APP102346,33,Male,Single,Tier 1,Karnataka,Salaried - Government,5.2,76200,2,13600.0,35.6,3.0,2,139000,12,Personal Expense,No,630,21.34,2.48,0
APP102325,40,Male,Married,Tier 2,Haryana,Salaried - Government,0.7,49600,2,12900.0,31.3,0.0,1,127000,60,Wedding,No,629,19.77,1.34,0
APP100283,39,Male,Married,Tier 1,Bihar,Salaried - Private,1.1,53600,0,13300.0,66.8,1.0,1,123000,60,Personal Expense,No,562,22.44,7.15,0
APP118358,28,Male,Single,Tier 1,Uttar Pradesh,Self-Employed Professional,0.7,80000,2,13500.0,19.0,1.0,2,88000,48,Medical Emergency,No,640,23.91,1.15,0
APP124768,39,Female,Married,Tier 3,Telangana,Self-Employed Professional,3.6,67100,1,14200.0,40.6,0.0,2,155000,60,Medical Emergency,No,570,20.9,7.34,0
APP121299,45,Male,Married,Tier 2,West Bengal,Business Owner,3.9,42400,1,4500.0,37.5,2.0,2,255000,60,Wedding,No,632,21.86,1.97,0
APP120019,32,Male,Married,Tier 2,Tamil Nadu,Salaried - Private,1.0,41600,1,9500.0,44.2,2.0,0,104000,60,Home Renovation,No,613,20.01,1.22,0
APP101684,29,Female,Married,Tier 1,Maharashtra,Self-Employed Professional,13.6,75900,0,11100.0,46.3,2.0,1,125000,36,Medical Emergency,No,636,22.2,0.73,0
APP106625,34,Male,Single,Tier 2,Gujarat,Business Owner,2.4,24900,1,3600.0,46.1,1.0,1,115000,72,Education,No,637,24.24,0.65,0
APP117008,50,Male,Married,Tier 2,Tamil Nadu,Salaried - Government,3.1,22700,2,2400.0,21.7,3.0,0,207000,48,Wedding,No,705,12.54,0.08,0
APP104410,48,Female,Single,Tier 2,Uttar Pradesh,Self-Employed Professional,5.2,127100,2,23700.0,37.2,2.0,6,237000,48,Personal Expense,No,561,24.41,16.14,0
APP108141,45,Female,Married,Tier 1,Tamil Nadu,Salaried - Government,5.4,24900,2,2200.0,83.6,0.0,0,66000,12,Debt Consolidation,No,607,19.23,0.41,0
APP108858,31,Male,Married,Tier 1,Karnataka,Self-Employed Professional,0.5,72800,2,22700.0,24.9,0.0,1,357000,48,Education,No,719,15.15,0.34,0
APP123986,42,Male,Married,Tier 3,Bihar,Salaried - Private,0.5,72000,0,24600.0,21.0,1.0,1,162000,84,Debt Consolidation,No,619,22.19,4.04,0
APP111242,36,Female,Married,Tier 2,Karnataka,Salaried - Private,,24800,0,600.0,39.8,2.0,0,212000,72,Medical Emergency,No,653,16.64,0.79,0
